siren,nom,type,regcode,url_ptf,nb_ptf,url_datagouv,nb_datagouv,id_datagouv,id_ods,pop_insee,lat,lon,merge,depcode,orga,tags,tranche_pop,tranche_ptf,platform_clean,text,id_odf,dep_label
216205633,MAZINGARBE,COM,HDF-32,,,https://www.data.gouv.fr/fr/organizations/5bb345d18b4c414c173fc6a5/,7,5bb345d18b4c414c173fc6a5,,7970,50.4724,2.71728,datagouv,62,DataGouv,Urbanisme-Citoyenneté-Administratif-Education,p_5_10,d_6_10,DataGouv,"<p>L'organisation MAZINGARBE est une commune et se situe dans le département de Pas-de-Calais (62). Cette commune représente une population de 7970 habitants</p><br><p>MAZINGARBE publie uniquement sur data.gouv.fr.</p><br><p>Cette organisation a publié 7 jeux de données sur data.gouv.</p><br><p>Plus d'infos en cliquant sur <a target='_blank' class=""link-underlined"" href='https://www.data.gouv.fr/fr/organizations/5bb345d18b4c414c173fc6a5/'> sa page sur datagouv</a>.</p><br>",odf_216205633,Pas-de-Calais
510651441,MEHARIN,COM,NAQ-75,,,https://www.data.gouv.fr/fr/organizations/meharin/,1,5e01d5646f444126973821b0,,276,43.333608,-1.144354,datagouv,64,DataGouv,Equipements,p_0_1,d_1_5,DataGouv,"<p>L'organisation MEHARIN est une commune et se situe dans le département de Pyrénées-Atlantiques (64). Cette commune représente une population de 276 habitants</p><br><p>MEHARIN publie uniquement sur data.gouv.fr.</p><br><p>Cette organisation a publié 1 jeu de données sur data.gouv.</p><br><p>Plus d'infos en cliquant sur <a target='_blank' class=""link-underlined"" href='https://www.data.gouv.fr/fr/organizations/meharin/'> sa page sur datagouv</a>.</p><br>",odf_510651441,Pyrénées-Atlantiques
216403774,MENDIONDE,COM,NAQ-75,,,https://www.data.gouv.fr/fr/organizations/mendionde/,2,5ee872e36fbeeabe38b99a11,,845,43.340289,-1.298346,datagouv,64,DataGouv,Equipements,p_0_1,d_1_5,DataGouv,"<p>L'organisation MENDIONDE est une commune et se situe dans le département de Pyrénées-Atlantiques (64). Cette commune représente une population de 845 habitants</p><br><p>MENDIONDE publie uniquement sur data.gouv.fr.</p><br><p>Cette organisation a publié 2 jeux de données sur data.gouv.</p><br><p>Plus d'infos en cliquant sur <a target='_blank' class=""link-underlined"" href='https://www.data.gouv.fr/fr/organizations/mendionde/'> sa page sur datagouv</a>.</p><br>",odf_216403774,Pyrénées-Atlantiques
210600839,MENTON,COM,PAC-93,https://opendata.sictiam.fr/fr/organization/commune-de-menton,1,,,,,28231,43.774548,7.49926,ptf,06,Data Sicoval,Environnement,p_25_50,d_1_5,OpenDataSoft,"<p>L'organisation MENTON est une commune et se situe dans le département de Alpes-Maritimes (06). Cette commune représente une population de 28231 habitants</p><br><p>MENTON publie uniquement sur un portail local avec une plateforme de type OpenDataSoft.</p><br><p>Cette organisation a publié 1 jeu de données sur sa plateforme.</p><br><p>Plus d'infos en cliquant sur <a target='_blank' class=""link-underlined"" href='https://opendata.sictiam.fr/fr/organization/commune-de-menton'> la plateforme de MENTON</a>.</p><br>",odf_210600839,Alpes-Maritimes
210401618,MEOLANS-REVEL,COM,PAC-93,,,https://www.data.gouv.fr/fr/datasets/base-adresse-locale-bal-de-la-commune-de-meolans-revel-04161/,1,,,334,44.401868,6.510811,datagouv,04,DataGouv,Equipements,p_0_1,d_1_5,DataGouv,"<p>L'organisation MEOLANS-REVEL est une commune et se situe dans le département de Alpes-de-Haute-Provence (04). Cette commune représente une population de 334 habitants</p><br><p>MEOLANS-REVEL publie uniquement sur data.gouv.fr.</p><br><p>Cette organisation a publié 1 jeu de données sur data.gouv.</p><br><p>Plus d'infos en cliquant sur <a target='_blank' class=""link-underlined"" href='https://www.data.gouv.fr/fr/datasets/base-adresse-locale-bal-de-la-commune-de-meolans-revel-04161/'> sa page sur datagouv</a>.</p><br>",odf_210401618,Alpes-de-Haute-Provence
213103419,MERVILLE,COM,OCC-76,https://data.laregion.fr/explore/?disjunctive.publisher&sort=modified&refine.publisher=Commune+de+Merville,1,,,,Commune de Merville,5240,43.721342,1.297866,ptf,31,Data Occitanie,Administratif-Citoyenneté,p_5_10,d_1_5,OpenDataSoft,"<p>L'organisation MERVILLE est une commune et se situe dans le département de Haute-Garonne (31). Cette commune représente une population de 5240 habitants</p><br><p>MERVILLE publie uniquement sur un portail local avec une plateforme de type OpenDataSoft.</p><br><p>Cette organisation a publié 1 jeu de données sur sa plateforme.</p><br><p>Plus d'infos en cliquant sur <a target='_blank' class=""link-underlined"" href='https://data.laregion.fr/explore/?disjunctive.publisher&sort=modified&refine.publisher=Commune+de+Merville'> la plateforme de MERVILLE</a>.</p><br>",odf_213103419,Haute-Garonne
200054807,METROPOLE AIX MARSEILLE PROVENCE,MET,PAC-93,https://trouver.datasud.fr/organization/metropole-daix-marseille-provence,17,,,,,1895600,43.292154,5.359124,ptf,13,Data Sud,Transport-Administratif-Equipements-Economie-Citoyenneté-Télécom,p_1000_5000.001,d_11_25,CKAN,"<p>L'organisation METROPOLE AIX MARSEILLE PROVENCE est une métropole et se situe dans le département de Bouches-du-Rhône (13). Cette métropole représente une population de 1895600 habitants</p><br><p>METROPOLE AIX MARSEILLE PROVENCE publie uniquement sur un portail local avec une plateforme de type CKAN.</p><br><p>Cette organisation a publié 17 jeux de données sur sa plateforme.</p><br><p>Plus d'infos en cliquant sur <a target='_blank' class=""link-underlined"" href='https://trouver.datasud.fr/organization/metropole-daix-marseille-provence'> la plateforme de METROPOLE AIX MARSEILLE PROVENCE</a>.</p><br>",odf_200054807,Bouches-du-Rhône
200046977,METROPOLE DE LYON,MET,ARA-84,https://data.grandlyon.com/recherche?responsibleParty.organisationName=M%C3%A9tropole%20de%20Lyon,631,https://www.data.gouv.fr/fr/organizations/534fff7aa3a7292c64a77e0c,517,534fff7aa3a7292c64a77e0c,,1371000,45.758093,4.8544,ptf+datagouv,69,Data Grand Lyon,Administratif-Citoyenneté-Equipements-Environnement-Urbanisme-Social-Economie-Culture-Education-Finance-Transport,p_1000_5000.001,d_501_5000,GeoNetwork,"<p>L'organisation METROPOLE DE LYON est une métropole et se situe dans le département de Rhône (69). Cette métropole représente une population de 1371000 habitants</p><br><p>METROPOLE DE LYON publie sur un portail local et sur data.gouv avec une plateforme de type GeoNetwork.</p><br><p>Cette organisation a publié 1148 jeux de données : 631 jeux de données sur sa plateforme et 517 jeux de données sur data.gouv.</p><br><p>Plus d'infos en cliquant sur <a target='_blank' class=""link-underlined"" href='https://data.grandlyon.com/recherche?responsibleParty.organisationName=M%C3%A9tropole%20de%20Lyon'> la plateforme de METROPOLE DE LYON</a> ou sur <a target='_blank' class=""link-underlined"" href='https://www.data.gouv.fr/fr/organizations/534fff7aa3a7292c64a77e0c'> sa page sur datagouv</a>.</p><br>",odf_200046977,Rhône
245400676,METROPOLE DU GRAND NANCY,MET,GES-44,http://opendata.grandnancy.eu/jeux-de-donnees/rechercher-un-jeu-de-donnees/,50,https://www.data.gouv.fr/fr/organizations/534fff65a3a7292c64a77d73,1,534fff65a3a7292c64a77d73,,256610,48.686087,6.174917,ptf+datagouv,54,Opendata Grand Nancy,Transport,p_250_500,d_51_100,TYPO3 In Cite,"<p>L'organisation METROPOLE DU GRAND NANCY est une métropole et se situe dans le département de Meurthe-et-Moselle (54). Cette métropole représente une population de 256610 habitants</p><br><p>METROPOLE DU GRAND NANCY publie sur un portail local et sur data.gouv avec une plateforme de type TYPO3 In Cite.</p><br><p>Cette organisation a publié 51 jeux de données : 50 jeux de données sur sa plateforme et 1 jeu de données sur data.gouv.</p><br><p>Plus d'infos en cliquant sur <a target='_blank' class=""link-underlined"" href='http://opendata.grandnancy.eu/jeux-de-donnees/rechercher-un-jeu-de-donnees/'> la plateforme de METROPOLE DU GRAND NANCY</a> ou sur <a target='_blank' class=""link-underlined"" href='https://www.data.gouv.fr/fr/organizations/534fff65a3a7292c64a77d73'> sa page sur datagouv</a>.</p><br>",odf_245400676,Meurthe-et-Moselle
245900410,METROPOLE EUROPEENNE DE LILLE,MET,HDF-32,https://opendata.lillemetropole.fr/explore/?refine.publisher=MEL,162,https://www.data.gouv.fr/fr/organizations/58b69c62c751df4b175dd7a4,227,58b69c62c751df4b175dd7a4,MEL,1143572,50.642218,3.076273,ptf+datagouv,59,Opendata Lille Métropole,Administratif-Citoyenneté-Equipements-Environnement-Culture-Social-Urbanisme-Transport-Education-Tourisme,p_1000_5000.001,d_251_500,OpenDataSoft,"<p>L'organisation METROPOLE EUROPEENNE DE LILLE est une métropole et se situe dans le département de Nord (59). Cette métropole représente une population de 1143572 habitants</p><br><p>METROPOLE EUROPEENNE DE LILLE publie sur un portail local et sur data.gouv avec une plateforme de type OpenDataSoft.</p><br><p>Cette organisation a publié 389 jeux de données : 162 jeux de données sur sa plateforme et 227 jeux de données sur data.gouv.</p><br><p>Plus d'infos en cliquant sur <a target='_blank' class=""link-underlined"" href='https://opendata.lillemetropole.fr/explore/?refine.publisher=MEL'> la plateforme de METROPOLE EUROPEENNE DE LILLE</a> ou sur <a target='_blank' class=""link-underlined"" href='https://www.data.gouv.fr/fr/organizations/58b69c62c751df4b175dd7a4'> sa page sur datagouv</a>.</p><br>",odf_245900410,Nord
200030195,METROPOLE NICE COTE D'AZUR,MET,PAC-93,http://opendata.nicecotedazur.org/data/organization/metropole-nice-cote-d-azur,64,https://www.data.gouv.fr/fr/organizations/59aea226c751df38f3f6834b/,253,59aea226c751df38f3f6834b,,538769,43.696197,7.271743,ptf+datagouv,06,Opendata Nice Côte d'Azur,Administratif-Citoyenneté-Equipements-Environnement-Transport-Social-Education-Urbanisme-Culture-Economie-Tourisme,p_500_1000,d_251_500,CKAN,"<p>L'organisation METROPOLE NICE COTE D'AZUR est une métropole et se situe dans le département de Alpes-Maritimes (06). Cette métropole représente une population de 538769 habitants</p><br><p>METROPOLE NICE COTE D'AZUR publie sur un portail local et sur data.gouv avec une plateforme de type CKAN.</p><br><p>Cette organisation a publié 317 jeux de données : 64 jeux de données sur sa plateforme et 253 jeux de données sur data.gouv.</p><br><p>Plus d'infos en cliquant sur <a target='_blank' class=""link-underlined"" href='http://opendata.nicecotedazur.org/data/organization/metropole-nice-cote-d-azur'> la plateforme de METROPOLE NICE COTE D'AZUR</a> ou sur <a target='_blank' class=""link-underlined"" href='https://www.data.gouv.fr/fr/organizations/59aea226c751df38f3f6834b/'> sa page sur datagouv</a>.</p><br>",odf_200030195,Alpes-Maritimes
200039865,METZ METROPOLE,MET,GES-44,,,https://www.data.gouv.fr/fr/organizations/53fd1263a3a729390ba568a4,54,53fd1263a3a729390ba568a4,,222146,49.107222,6.176868,datagouv,57,DataGouv,Transport-Equipements-Environnement-Urbanisme-Citoyenneté,p_100_250,d_51_100,DataGouv,"<p>L'organisation METZ METROPOLE est une métropole et se situe dans le département de Moselle (57). Cette métropole représente une population de 222146 habitants</p><br><p>METZ METROPOLE publie uniquement sur data.gouv.fr.</p><br><p>Cette organisation a publié 54 jeux de données sur data.gouv.</p><br><p>Plus d'infos en cliquant sur <a target='_blank' class=""link-underlined"" href='https://www.data.gouv.fr/fr/organizations/53fd1263a3a729390ba568a4'> sa page sur datagouv</a>.</p><br>",odf_200039865,Moselle
219200482,MEUDON,COM,IDF-11,https://data.meudon.fr/explore/?sort=title&refine.publisher=Ville+de+Meudon,21,https://www.data.gouv.fr/fr/organizations/54d89442c751df1245467389,179,54d89442c751df1245467389,Ville de Meudon,46030,48.807058,2.240221,ptf+datagouv,92,Data Meudon,Administratif-Citoyenneté-Transport-Environnement-Santé-Equipements-Culture-Sport,p_25_50,d_101_250,OpenDataSoft,"<p>L'organisation MEUDON est une commune et se situe dans le département de Hauts-de-Seine (92). Cette commune représente une population de 46030 habitants</p><br><p>MEUDON publie sur un portail local et sur data.gouv avec une plateforme de type OpenDataSoft.</p><br><p>Cette organisation a publié 200 jeux de données : 21 jeux de données sur sa plateforme et 179 jeux de données sur data.gouv.</p><br><p>Plus d'infos en cliquant sur <a target='_blank' class=""link-underlined"" href='https://data.meudon.fr/explore/?sort=title&refine.publisher=Ville+de+Meudon'> la plateforme de MEUDON</a> ou sur <a target='_blank' class=""link-underlined"" href='https://www.data.gouv.fr/fr/organizations/54d89442c751df1245467389'> sa page sur datagouv</a>.</p><br>",odf_219200482,Hauts-de-Seine
225400019,MEURTHE ET MOSELLE,DEP,GES-44,http://catalogue.infogeo54.fr/geonetwork/srv/fre/catalog.search#/home,16,https://www.data.gouv.fr/fr/organizations/5bc74634634f4144ed36741c/,1,5bc74634634f4144ed36741c,,731753,48.68793,6.171514,ptf+datagouv,54,Opendata Meurthe et Moselle,Transport,p_500_1000,d_11_25,GeoNetwork,"<p>L'organisation MEURTHE ET MOSELLE est un département et se situe dans le département de Meurthe-et-Moselle (54). Ce département représente une population de 731753 habitants</p><br><p>MEURTHE ET MOSELLE publie sur un portail local et sur data.gouv avec une plateforme de type GeoNetwork.</p><br><p>Cette organisation a publié 17 jeux de données : 16 jeux de données sur sa plateforme et 1 jeu de données sur data.gouv.</p><br><p>Plus d'infos en cliquant sur <a target='_blank' class=""link-underlined"" href='http://catalogue.infogeo54.fr/geonetwork/srv/fre/catalog.search#/home'> la plateforme de MEURTHE ET MOSELLE</a> ou sur <a target='_blank' class=""link-underlined"" href='https://www.data.gouv.fr/fr/organizations/5bc74634634f4144ed36741c/'> sa page sur datagouv</a>.</p><br>",odf_225400019,Meurthe-et-Moselle
213401573,MEZE,COM,OCC-76,,,https://www.data.gouv.fr/fr/organizations/5be01ff4634f4154a89ac27d/,4,5be01ff4634f4154a89ac27d,,11537,43.4266,3.60485,datagouv,34,DataGouv,Administratif-Citoyenneté,p_10_25,d_1_5,DataGouv,"<p>L'organisation MEZE est une commune et se situe dans le département de Hérault (34). Cette commune représente une population de 11537 habitants</p><br><p>MEZE publie uniquement sur data.gouv.fr.</p><br><p>Cette organisation a publié 4 jeux de données sur data.gouv.</p><br><p>Plus d'infos en cliquant sur <a target='_blank' class=""link-underlined"" href='https://www.data.gouv.fr/fr/organizations/5be01ff4634f4154a89ac27d/'> sa page sur datagouv</a>.</p><br>",odf_213401573,Hérault
216902833,MIONS,COM,ARA-84,https://data.grandlyon.com/recherche?responsibleParty.organisationName=Ville%20de%20Mions,4,,,,,12938,45.663896,4.957098,ptf,69,Data Grand Lyon,Equipements,p_10_25,d_1_5,GeoNetwork,"<p>L'organisation MIONS est une commune et se situe dans le département de Rhône (69). Cette commune représente une population de 12938 habitants</p><br><p>MIONS publie uniquement sur un portail local avec une plateforme de type GeoNetwork.</p><br><p>Cette organisation a publié 4 jeux de données sur sa plateforme.</p><br><p>Plus d'infos en cliquant sur <a target='_blank' class=""link-underlined"" href='https://data.grandlyon.com/recherche?responsibleParty.organisationName=Ville%20de%20Mions'> la plateforme de MIONS</a>.</p><br>",odf_216902833,Rhône
213103450,MIREMONT,COM,OCC-76,,,https://www.data.gouv.fr/fr/organizations/5d0a0c318b4c4108d1265df6/,2,5d0a0c318b4c4108d1265df6,,2389,43.369282,1.415882,datagouv,31,DataGouv,Citoyenneté,p_1_5,d_1_5,DataGouv,"<p>L'organisation MIREMONT est une commune et se situe dans le département de Haute-Garonne (31). Cette commune représente une population de 2389 habitants</p><br><p>MIREMONT publie uniquement sur data.gouv.fr.</p><br><p>Cette organisation a publié 2 jeux de données sur data.gouv.</p><br><p>Plus d'infos en cliquant sur <a target='_blank' class=""link-underlined"" href='https://www.data.gouv.fr/fr/organizations/5d0a0c318b4c4108d1265df6/'> sa page sur datagouv</a>.</p><br>",odf_213103450,Haute-Garonne
210102521,MOGNENEINS,COM,ARA-84,,,https://www.data.gouv.fr/fr/organizations/5662c125c751df42e605bd61,5,5662c125c751df42e605bd61,,801,46.137981,4.811066,datagouv,01,DataGouv,Economie-Enfance-Citoyenneté,p_0_1,d_1_5,DataGouv,"<p>L'organisation MOGNENEINS est une commune et se situe dans le département de Ain (01). Cette commune représente une population de 801 habitants</p><br><p>MOGNENEINS publie uniquement sur data.gouv.fr.</p><br><p>Cette organisation a publié 5 jeux de données sur data.gouv.</p><br><p>Plus d'infos en cliquant sur <a target='_blank' class=""link-underlined"" href='https://www.data.gouv.fr/fr/organizations/5662c125c751df42e605bd61'> sa page sur datagouv</a>.</p><br>",odf_210102521,Ain
212001630,MONACIA D'AULLENE,COM,COR-94,,,https://www.data.gouv.fr/fr/organizations/53ae7fc3a3a729709f56d4f4,12,53ae7fc3a3a729709f56d4f4,,532,41.513346,9.011145,datagouv,2A,DataGouv,Agriculture-Transport-Citoyenneté-Administratif-Education-Environnement-Tourisme-Urbanisme,p_0_1,d_11_25,DataGouv,"<p>L'organisation MONACIA D'AULLENE est une commune et se situe dans le département de Corse-du-Sud (2A). Cette commune représente une population de 532 habitants</p><br><p>MONACIA D'AULLENE publie uniquement sur data.gouv.fr.</p><br><p>Cette organisation a publié 12 jeux de données sur data.gouv.</p><br><p>Plus d'infos en cliquant sur <a target='_blank' class=""link-underlined"" href='https://www.data.gouv.fr/fr/organizations/53ae7fc3a3a729709f56d4f4'> sa page sur datagouv</a>.</p><br>",odf_212001630,Corse-du-Sud
